Date,mom1m_XLB,mom1m_XLE,mom1m_XLF,mom1m_XLI,mom1m_XLK,mom1m_XLP,mom1m_XLU,mom1m_XLV,mom1m_XLY,mom3m_XLB,mom3m_XLE,mom3m_XLF,mom3m_XLI,mom3m_XLK,mom3m_XLP,mom3m_XLU,mom3m_XLV,mom3m_XLY,mom6m_XLB,mom6m_XLE,mom6m_XLF,mom6m_XLI,mom6m_XLK,mom6m_XLP,mom6m_XLU,mom6m_XLV,mom6m_XLY,mom12m_XLB,mom12m_XLE,mom12m_XLF,mom12m_XLI,mom12m_XLK,mom12m_XLP,mom12m_XLU,mom12m_XLV,mom12m_XLY,vol1m_XLB,vol1m_XLE,vol1m_XLF,vol1m_XLI,vol1m_XLK,vol1m_XLP,vol1m_XLU,vol1m_XLV,vol1m_XLY,vol3m_XLB,vol3m_XLE,vol3m_XLF,vol3m_XLI,vol3m_XLK,vol3m_XLP,vol3m_XLU,vol3m_XLV,vol3m_XLY,ma_ratio_XLB,ma_ratio_XLE,ma_ratio_XLF,ma_ratio_XLI,ma_ratio_XLK,ma_ratio_XLP,ma_ratio_XLU,ma_ratio_XLV,ma_ratio_XLY,rs6m_XLB,rs6m_XLE,rs6m_XLF,rs6m_XLI,rs6m_XLK,rs6m_XLP,rs6m_XLU,rs6m_XLV,rs6m_XLY
2015-12-31,-0.04173438006030317,-0.11619130416058387,-0.024533958832902547,-0.02319618907913734,-0.015599157583267687,0.0320245925346343,0.02414965248087464,0.009374826573579131,-0.028592255818456258,0.03977724802127658,-0.0788396240936865,0.04490178662859057,0.036346701546325466,0.06822103046526706,0.05705089255254081,0.006656906324592926,0.06598339654918384,0.02956618288524071,-0.08526861370418626,-0.18098892148743395,-0.012205311860925439,-0.003974070140223662,0.05067156071351331,0.07469281367689762,0.05658693821002747,-0.02121275627912711,0.03076913745597798,-0.08026754498961808,-0.22213099972852668,-0.007807201761314886,-0.03500076808406272,0.07178723667101417,0.08392501308490186,-0.04342279347055833,0.07402525780130076,0.1181959555238501,0.015816287770455843,0.020698701032781222,0.014806436806467023,0.011338247340218934,0.012274275784348322,0.010676962407548746,0.010879778785069476,0.011804920428408701,0.011539102417697936,0.011812512972469193,0.017291836699361112,0.011395541429788271,0.009334931212961459,0.010185214854107089,0.008934712791851594,0.010125142543626477,0.011592202057188618,0.009692402110059362,0.9672422638387408,0.9288209979580127,1.0038767788287175,1.0019433739893358,1.0349341503267735,1.0248229298890434,1.003990130508213,0.9843358364044924,1.035782809805966,4.7370127561962185,6.519835501443888,-0.41497490667782144,0.48741938295380377,-1.2355036572060873,-1.3989344370003596,1.0767969953782202,2.4100736466216897,-3.5880113914636182
2016-01-04,-0.037083853829904756,-0.08388987083512811,-0.022848005334507704,-0.020355530640913888,-0.023255595292388853,0.025648278441215977,0.036195308712718255,0.008858291614210367,-0.029872202580355278,0.017568128818243434,-0.09478943846178212,0.03941492842589489,0.029771194216988928,0.05193329850053674,0.0523877707601863,0.0026931953169417877,0.08188953899237816,0.026865562657275133,-0.08566546596918145,-0.1663448955859531,-0.018069283256802016,-0.007404886757702123,0.04015423059565393,0.06357851009139326,0.041045657690395254,-0.029577328150516502,0.02244154785709629,-0.0644001876017849,-0.18491555400417015,0.0033980366768207038,-0.019136787918586973,0.07311806795128994,0.07941541528854201,-0.041986211514041916,0.06987613695505757,0.12859196843629905,0.01566936576114583,0.019951659858037218,0.014747235680641865,0.011234848738380675,0.012577756249463683,0.010963049993574564,0.009825662519585221,0.01182573742364816,0.01158627612176437,0.011762624935450364,0.017034662740127507,0.011458409925169942,0.009389088655153163,0.010372340238043074,0.009016625769275255,0.010183340571762331,0.01121358944620759,0.009734266585453722,0.9677747876842212,0.92777816210035,1.0042167398931605,1.0023808155311018,1.0352934023481972,1.0249436895511805,1.0034697212088792,0.985355046521903,1.0355635559148841,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-05,-0.04374398520845235,-0.0654861793044863,-0.025831435111629664,-0.0212511868984796,-0.02339495304501571,0.017984945374113437,0.04194077734551849,0.012828007229140459,-0.031905609060487894,-0.011474184623942896,-0.10638580467769176,0.011459163034612363,0.0028117705633246004,0.03338169377511546,0.02967390726385344,0.004061140614971093,0.04562935926769396,0.005838352078399112,-0.09698130916257475,-0.17414456189147132,-0.03898189733703361,-0.028611238590288135,0.025074531850918458,0.028932615081477486,0.01377485408146839,-0.051655306521292355,-0.0037508081419078687,-0.07082108140423349,-0.17303739083213976,-0.0006988826736719078,-0.020202254756418347,0.0720122947872952,0.0670666124258843,-0.04459076879299606,0.05411764035638256,0.12040595031776391,0.01590455666069559,0.019612003111570582,0.014924903573964584,0.011285286025370999,0.01258476719799623,0.011317621884664052,0.009623321864209592,0.011467872529431116,0.011722478049804698,0.011817426694343028,0.016933958725293102,0.011705681545741703,0.009410272188651094,0.010515115210242927,0.009118227148430287,0.010176850423174276,0.011321810259467617,0.009988130779414803,0.9681632002282412,0.9268877354600364,1.004363138579275,1.002580648439346,1.0355919090030896,1.0248409605618969,1.0029117688458145,0.9863029798582218,1.03516952495036,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-06,-0.0606714236938386,-0.05597752945788126,-0.04733650375207654,-0.033020642296003544,-0.04932087721388334,0.001973814893144743,0.03484136454907705,-0.005697581904450022,-0.05149765106183368,-0.025581990653809283,-0.11978286201506327,0.009277205268789057,-0.008300813963062703,0.025950843438096394,0.02410473460160234,-0.0011429174037219658,0.047571443584576656,-0.0076340915345853855,-0.07719692166929781,-0.15389455488008064,-0.018111025331295272,-0.008163096200088815,0.03938494541808679,0.047263817542038344,0.02648530079382927,-0.03045816559970216,0.014266915790334123,-0.08161459748194266,-0.17164765076283828,-0.007260721536720416,-0.02491338316071423,0.06024512873892518,0.05586010752498405,-0.04708113462959651,0.034853029304820815,0.10152807255211171,0.015228404807513914,0.019658181383243985,0.013502654257104169,0.01069518765899063,0.01103490488763381,0.01022451640215921,0.009288528299608979,0.010200472787882374,0.010646607899897218,0.01167098158516838,0.016729144547772044,0.011690911759593957,0.009240820847319588,0.010509658521450232,0.009029561187735522,0.010091488280482995,0.01133032120443891,0.009862076400077626,0.9680629506911089,0.9257749822221194,1.0043191134679292,1.0023003617205577,1.0354384527479628,1.0244935523054313,1.002267127018088,0.9874720384369119,1.034545872283235,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-07,-0.06862996569303281,-0.05644029349713087,-0.05316712546910718,-0.04322231620724304,-0.05638894494191171,-0.0041852839233808,0.028337003374880876,-0.008284842182017416,-0.05682155541860001,-0.05069883594726898,-0.14814086176016794,0.00020379049100971436,-0.02691154141321228,0.008900039154775774,0.01836446823247284,0.0018008839194365578,0.034316537068447506,-0.01847311633165527,-0.10406442180226438,-0.19058219452024627,-0.040722292811744,-0.025851302327962622,0.030592490035291187,0.04285668961514211,0.03610369713499284,-0.04354854264323016,0.00015379122046743632,-0.12646422097559884,-0.2210210956720654,-0.036887236633347475,-0.05882590732196491,0.024645088386410885,0.03655424974220978,-0.05541697143562807,0.009166198040302831,0.07463895304447976,0.01576073680334701,0.019703017582768823,0.013732951366006845,0.011116296999630126,0.011244008688900785,0.010234050205344718,0.00929852854680507,0.010287762357014951,0.010763545758229387,0.012138858982359692,0.017372978567588317,0.011832832531773125,0.009438250916151683,0.010625582493674407,0.009039782458978277,0.010074913445042634,0.011378461680665801,0.009939526152898842,0.9674316953217063,0.9241742012422798,1.0038057733134302,1.0016748799836535,1.0345360784736584,1.024135163961444,1.0019692613651277,0.9881054584040386,1.0336681274414732,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-08,-0.07648492819122588,-0.06989752426925588,-0.06804187410408136,-0.05400662111115828,-0.08198513365803162,-0.013599891121431784,0.022907901514823026,-0.03057659591925621,-0.07343953980607598,-0.06846707042840416,-0.15805583549675373,-0.028776670370138202,-0.053474805801077774,-0.022081401439143722,0.003506027991176719,-0.013674051128110709,0.010675302819922683,-0.04318335752508207,-0.14046068537380485,-0.2146289683381032,-0.07868768222135458,-0.06206377236654226,-0.015538436399987643,0.01840022160513355,0.02367506301559663,-0.0753994363139503,-0.034383416145187695,-0.14580274912271574,-0.23395590819051837,-0.05118192324013182,-0.0744336631398731,-0.0024880043210884217,0.03245652157299306,-0.05578493203465962,-0.0024350518539235644,0.06489574228803718,0.01628766579974063,0.020234002525433434,0.014728699294678791,0.01207986975795838,0.012728684145756064,0.01056288620370267,0.009456825596911621,0.011181767058162366,0.01146612917840315,0.012570007075948346,0.017551825500550355,0.012379696736711713,0.01004745538152015,0.011296557830773423,0.009173395794389715,0.010044363487759049,0.011690406623602174,0.010254331070779677,0.9665690045440597,0.9226980814375364,1.002927567629162,1.0006839796014377,1.0332619978807676,1.0236045958186786,1.0015865955916048,0.9883215939450402,1.0323180602082431,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-11,-0.11257461540010205,-0.0937718659754182,-0.07185016893969554,-0.06079847168374042,-0.07567433546449864,-0.011785325384256362,0.022193597267595733,-0.03546798209642643,-0.07154273589504945,-0.07430931333211577,-0.16011730298523996,-0.03646136956060919,-0.05297470909835622,-0.027718375589035227,0.0018478825478080996,-0.011894840384408467,0.008089567258646069,-0.04835197475286579,-0.15834447810269803,-0.23017334439289194,-0.10396051798994976,-0.08175778135288858,-0.03796025661111435,0.0012016184756284964,0.02272472865743258,-0.09700016605161477,-0.05834399284424274,-0.15253054124946386,-0.22137204134352095,-0.05816461273776585,-0.07750587643415263,0.0012637970706022017,0.027653678050180597,-0.05402647587473697,-0.017877169190958164,0.05912379484723895,0.01422576684359968,0.01994662357208034,0.014873133923499426,0.012194499477363509,0.012522999565426435,0.010489844783949558,0.00946177011835677,0.011436194746867957,0.011391032244255748,0.01261920569534247,0.01757266821225443,0.012499379587766894,0.01003902811053874,0.011336924979311316,0.009194482426524805,0.010040721909046067,0.011741643629737852,0.010319279798810848,0.9655942656116432,0.9213486861787051,1.0018656699822244,0.9996837991923718,1.0318605295765095,1.0229163562157972,1.0012118617370016,0.9878749147736513,1.0308296565892918,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-12,-0.121067483010871,-0.11882144644301162,-0.07136556288931983,-0.06462258570679436,-0.07223366213164117,-0.0037079548004718133,0.04481116507493543,-0.05403375526106291,-0.06738971165975083,-0.0972695988968757,-0.185117725676484,-0.027144946165831407,-0.042066099456844586,-0.019519748418007188,0.023080408739933667,-0.006398248858162203,-0.0020005544261688657,-0.030997537270530562,-0.17723826993842906,-0.2520115949992796,-0.10489787907796555,-0.0837129412241302,-0.03538944381891118,0.008970944197991049,0.029617997674612484,-0.11659710678569313,-0.052127192547002155,-0.15749489187628873,-0.2319314780960755,-0.053721479900074476,-0.07510091305238231,0.008499222784936977,0.03750904358001139,-0.051588046123592246,-0.025270839575609494,0.06746923085336909,0.014439603290456038,0.02009891777356175,0.014881820158926265,0.012091455967846191,0.012653740296154858,0.010718441666620162,0.008541631230954737,0.011434913592117162,0.011579552489917919,0.012721457123328528,0.017670732002386804,0.01246063329065175,0.00995535037218642,0.011369748322365815,0.00914271237839559,0.010065638460901187,0.011842617487213802,0.010303760042649067,0.9641124517980183,0.9193070464094654,1.0003531153012384,0.9985175835592146,1.030245896898453,1.0224667366568854,1.0010940871601852,0.9870838287684961,1.0292252727481292,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-13,-0.09568845829695405,-0.08240139169619776,-0.04308215497580403,-0.04097182214324646,-0.04123608856408978,0.012862773622787538,0.043701143054050595,-0.027619493846859244,-0.03509799956733661,-0.09835597846474808,-0.19759924422915465,-0.04144748437794954,-0.04478424571184114,-0.02040849416927848,0.019456124088876203,-0.02468063168359791,-0.011304872796454646,-0.03286781128256777,-0.16947599979160888,-0.23682608253154636,-0.10553484093541365,-0.0724612285698113,-0.024145261462342638,0.01713616951543484,0.020586748629400242,-0.10645791638708169,-0.04067821584414988,-0.1461984038935339,-0.23251005629717947,-0.03265582618797547,-0.0625444387778874,0.02629105924711128,0.04637738941270553,-0.06340943828619972,-0.011242760571019028,0.09243610023888493,0.013714433656578297,0.01876223524041165,0.014414707184472728,0.011901031165115924,0.012432169146238565,0.01046933176692967,0.00857807568861282,0.011568786742822114,0.011061444964965698,0.012715408241783247,0.01746693165120588,0.012135141184136366,0.009905580671706446,0.011352452995386503,0.009097191532808128,0.009887182602853773,0.011599977024818266,0.010263419404799764,0.9626066631327272,0.9171504284458053,0.9989649106118852,0.9974930527568294,1.0288619397403689,1.0221230538744133,1.0010622801413689,0.9864189705771683,1.0277449258005518,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
2016-01-14,-0.10473619259733735,-0.10914734885606103,-0.06995371810442952,-0.06747847111069583,-0.07420479125457824,-0.015414187740183216,0.03800248847995169,-0.0626087599425158,-0.07239537159621423,-0.11955911919915141,-0.21788215986235793,-0.07192842713063685,-0.06304231970539431,-0.048617032862454446,-0.008669141933869251,-0.026438414545874367,-0.04917125523388444,-0.07038089618055132,-0.186609930925262,-0.2561649986836908,-0.13735343569852676,-0.09895970256067088,-0.06242186834692953,-0.011633643291506734,0.005201742933625519,-0.1370203950784198,-0.07864581851369667,-0.1643039201104347,-0.2412730098236624,-0.046043299410506,-0.08078811970639588,0.011626433322687424,0.0255557770313124,-0.07122489481131056,-0.030166569321256054,0.06940713880100491,0.01419709690926609,0.019128692302542175,0.015324558184110302,0.012792906528306525,0.01338168713436867,0.011046057623755634,0.008569908366849718,0.013014895364397578,0.013031217731824939,0.013008969472673902,0.017653347032910917,0.012535777405444563,0.010343184429362197,0.011857888031832554,0.009327543755532595,0.009884637032876889,0.012146556514125587,0.011092890036536261,0.9608371740140305,0.914673591609133,0.9975746396789408,0.9962252382222816,1.0272859475160097,1.0217799444452762,1.000992186798302,0.985505277492245,1.02578255378565,5.3536128149670645,10.842064950318788,0.684247331324481,0.47907747614984675,-2.614830727632204,-4.439243985458144,-3.8051785986952718,1.4184154625809104,-1.7694148068538598
