Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-02-28,0.07968139594426704,0.04592974256993898,0.05823614161327195,0.05350942916882073,0.0799495737666438,0.04144131563768272,-0.0639481604941784,0.042875556305836504,0.0854402843258959
2015-03-31,-0.0490484788529455,-0.011552270089033034,-0.006160488478666348,-0.025460410409268386,-0.0343557350507987,-0.019426786519084582,-0.0099534050065202,0.006406206630070299,-0.004829806781785018
2015-04-30,0.03362038708923665,0.06573820558738253,0.0008293678299400309,-0.0025101442145792907,0.0275099310704503,-0.007591219125912763,-0.0047263940301036644,-0.01089636037926811,-0.0005306857532184628
2015-05-31,0.0037681469057528894,-0.05188656328290342,0.019477763915369373,0.0032354732530284203,0.018553424102849547,0.00868321012967499,0.006332283382758153,0.045043037314469014,0.013145358882223679
2015-06-30,-0.03949533138146066,-0.03483470721970061,-0.004609722527740279,-0.0265470502725611,-0.041128408691106344,-0.018343886840711643,-0.05984062270108337,-0.0039203077315297374,0.005545021877080281
2015-07-31,-0.05042385528705828,-0.07690286594920825,0.03404398280190035,0.0029594594036164157,0.028502309556792005,0.056932953531770414,0.06102273771253541,0.02957382411176579,0.04890142471873138
2015-08-31,-0.05636523385081593,-0.04251941962632999,-0.0706068937371348,-0.054039116386296326,-0.0551901734001522,-0.059630386867300156,-0.034780643008248235,-0.0796448499119331,-0.06532030283740797
2015-09-30,-0.07421438605714281,-0.07193379741518235,-0.028134457355840414,-0.02204036731041814,-0.01371871498443511,0.003898579060765517,0.029174639902588728,-0.05702844962146825,-0.005870019345697974
2015-10-31,0.13426871861406675,0.11160115047436037,0.06266539240136937,0.08779344557918356,0.10506346171024883,0.05700369974259578,0.010626291793440545,0.07715495822079776,0.09035846105981338
2015-11-30,0.009937784927730231,-0.00014701755629820124,0.019933519055647553,0.008660466160152591,0.007102155122553411,-0.009222483667441495,-0.021257077872644414,-0.003223766243972581,-0.002346919909852252
2015-12-31,-0.043400408380207756,-0.10516937545960092,-0.023643546110908797,-0.0257247695934133,-0.020811726118352802,0.0291766933889126,0.021191487623485994,0.017228562787414248,-0.028430883595911394
2016-01-31,-0.10709365943436566,-0.034980122752637066,-0.08854365366153005,-0.05697022444243105,-0.03712335021970281,0.005347599263103353,0.04944585184440475,-0.0771897252577991,-0.051817121762125606
2016-02-29,0.07815319744317728,-0.028002170336079768,-0.02900564958569296,0.04260895249907448,-0.006547080219485912,0.0031519777517396985,0.01937444932924204,-0.003610802851274353,0.004452872483997172
